RSSDID,DATE,TOTLOAN_NET,ROA,CAPITAL_RATIO,event
673963,19990630,117311,0.004764045,0.139008219,0
673963,19990930,119691,0.007022999,0.139929779,0
673963,19991231,114614,0.009574741,0.138263778,0
673963,20000331,109496,0.00251095,0.145424018,0
673963,20000630,110077,0.005436385,0.147927522,0
673963,20000930,113107,0.008325507,0.147268996,0
673963,20001231,112301,0.010922964,0.142958613,0
673963,20010331,114555,0.002657077,0.13634757,1
673963,20010630,110026,0.005570228,0.143733591,0
673963,20010930,111698,0.008367254,0.141717435,0
673963,20011231,109412,0.010935525,0.136119892,0
673963,20020331,110606,0.003684068,0.14542824,0
673963,20020630,111300,0.007873695,0.14892864,0
673963,20020930,113241,0.011750235,0.145353691,0
673963,20021231,114114,0.015612349,0.143403666,0
673963,20030331,114636,0.004009175,0.137510858,0
673963,20030630,111211,0.007968992,0.143099384,0
673963,20030930,122012,0.011524462,0.138588045,0
673963,20031231,122782,0.015184398,0.131894271,0
673963,20040331,106608,0.006536463,0.14771386,0
673963,20040630,113123,0.010925002,0.139948851,0
673963,20040930,123232,0.01558612,0.14532541,0
673963,20041231,121234,0.020019738,0.139958252,0
678557,19950331,26062,0.003517148,0.09862144,0
678557,19950630,25926,0.005236154,0.102309534,0
678557,19950930,25260,0.008648592,0.103743072,0
678557,19951231,26397,0.011183109,0.101958535,0
678557,19960331,26088,0.002781227,0.104239485,0
678557,19960630,27724,0.005072542,0.103419572,0
678557,19960930,26341,0.007897662,0.104620015,0
678557,19961231,27946,0.010116957,0.103577711,0
678557,19970331,27472,0.003307565,0.100266836,0
678557,19970630,29470,0.00633295,0.105534831,0
678557,19970930,31520,0.009499605,0.112143635,0
678557,19971231,35566,0.0120078,0.109830335,0
678557,19980331,33108,0.003458578,0.117925499,0
678557,19980630,34190,0.005760215,0.117434913,0
678557,19980930,36084,0.009599007,0.12827697,0
678557,19981231,36355,0.01102467,0.129582338,0
678557,19990331,36546,0.003035953,0.130834944,0
678557,19990630,35096,0.005462833,0.135434195,0
678557,19990930,36393,0.007550507,0.135397703,0
678557,19991231,36663,0.009506032,0.127705628,0
678557,20000331,35522,0.002048098,0.133269113,0
678557,20000630,36988,0.006503327,0.140918598,0
678557,20000930,35674,0.0088425,0.148342029,0
678557,20001231,35067,0.011923401,0.145032414,0
678557,20010331,33913,0.004322184,0.131979875,0
678557,20010630,35289,0.006184514,0.134467807,0
678557,20010930,35641,0.00823242,0.133455495,0
678557,20011231,32977,0.01173705,0.125181594,0
678557,20020331,32804,0.001925978,0.118723263,0
678557,20020630,32340,0.005202164,0.128151431,0
678557,20020930,33640,0.010327106,0.134265575,0
678557,20021231,34281,0.01464688,0.135395684,0
678557,20030331,32389,0.002532347,0.132116274,0
678557,20030630,31186,0.005753596,0.133031745,0
678557,20030930,31221,0.009277951,0.1354314,0
678557,20031231,29299,0.012902419,0.128009503,0
678557,20040331,29736,0.003026984,0.131880821,0
678557,20040630,29304,0.006217839,0.12778078,0
678557,20040930,29436,0.011922291,0.139203484,0
678557,20041231,28871,0.014840591,0.132026489,0
685050,19950331,28434,0.002080936,0.122498472,0
685050,19950630,29426,0.004827212,0.129668029,0
685050,19950930,29926,0.007684705,0.128605126,0
685050,19951231,31158,0.00994606,0.122722525,0
685050,19960331,29865,0.002815057,0.127991305,0
685050,19960630,30556,0.005614063,0.127510628,0
685050,19960930,29941,0.009408992,0.130082702,0
685050,19961231,31853,0.01156351,0.121331155,0
685050,19970331,30579,0.003158664,0.121537931,0
685050,19970630,28517,0.006281799,0.129252206,0
685050,19970930,28946,0.00939759,0.132057328,0
685050,19971231,31091,0.011519756,0.118496271,0
685050,19980331,29315,0.002859096,0.131316871,0
685050,19980630,30199,0.005464532,0.133704112,0
685050,19980930,32253,0.007876137,0.13641238,0
685050,19981231,32142,0.009871616,0.1041355,0
685050,19990331,29294,0.002831858,0.118608228,0
685050,19990630,31008,0.005951601,0.112559717,0
685050,19990930,31635,0.008164884,0.111633791,0
685050,19991231,30631,0.010117,0.103325374,0
685050,20000331,28843,0.002393256,0.106603892,0
685050,20000630,30081,0.005325621,0.107518288,0
685050,20000930,30807,0.008126875,0.110124033,0
685050,20001231,30922,0.009914266,0.101535383,0
685050,20010331,30350,0.0025902,0.111306764,0
685050,20010630,32105,0.006079077,0.113008963,0
685050,20010930,32382,0.008835595,0.117518272,0
685050,20011231,32254,0.010403878,0.103125481,0
685050,20020331,31751,0.002758257,0.106212081,0
685050,20020630,33729,0.005449591,0.112067121,0
685050,20020930,33684,0.009365363,0.118207615,0
685050,20021231,31506,0.011318857,0.10708769,0
685050,20030331,29736,0.003641108,0.112945736,0
685050,20030630,32075,0.005315877,0.111668478,0
685050,20030930,31359,0.00676224,0.111953999,1
685050,20031231,29524,0.008464671,0.109346629,0
685050,20040331,29623,0.002461491,0.114603452,0
685050,20040630,30370,0.005089379,0.115245429,0
685050,20040930,33526,0.00758479,0.112739706,0
685050,20041231,32783,0.009349224,0.104379837,0
686646,19950331,31362,0.003927505,0.091858186,0
686646,19950630,31418,0.007689306,0.097846953,0
686646,19950930,34097,0.011483953,0.100784509,0
686646,19951231,34394,0.01505783,0.087620716,0
686646,19960331,34506,0.004342225,0.086657482,0
686646,19960630,33303,0.008471489,0.08935813,0
686646,19960930,33399,0.012323197,0.091759249,0
686646,19961231,32828,0.016120165,0.085609436,0
686646,19970331,33167,0.004312903,0.08609389,0
686646,19970630,33703,0.008477621,0.091435342,0
686646,19970930,35587,0.012618134,0.095106886,0
686646,19971231,38211,0.016685143,0.085674536,0
686646,19980331,38173,0.004281237,0.086818105,0
686646,19980630,39217,0.008474661,0.090821614,1
686646,19980930,39995,0.013114589,0.097749484,0
686646,19981231,40904,0.017225273,0.088883592,0
686646,19990331,39845,0.004690076,0.090548432,0
686646,19990630,39589,0.008733227,0.09161464,0
686646,19990930,39375,0.012909006,0.096542894,0
686646,19991231,40292,0.016806809,0.083232008,0
686646,20000331,39890,0.004769828,0.085903669,0
686646,20000630,40000,0.009204444,0.091351643,0
695134,19950331,42903,0.001550223,0.085289719,0
695134,19950630,45652,0.003205476,0.08189215,0
695134,19950930,47750,0.006418338,0.082861297,0
695134,19951231,51543,0.01053513,0.084103244,0
695134,19960331,54759,0.002698972,0.082681689,0
695134,19960630,59507,0.005396277,0.082114404,0
695134,19960930,62909,0.008421198,0.084911745,0
695134,19961231,71112,0.011076003,0.082702372,0
695134,19970331,74190,0.002155221,0.078568609,0
695134,19970630,76419,0.002665521,0.07959994,0
695134,19970930,83192,0.004120739,0.07505111,0
695134,19971231,79114,0.007660845,0.0795047,0
695134,19980331,83871,0.000164659,0.077541901,0
695134,19980630,86026,0.001504622,0.077758109,0
695134,19980930,90168,0.002709617,0.076327599,0
695134,19981231,92946,0.003292718,0.078335691,0
695134,19990331,98319,0.001574833,0.073730044,0
695134,19990630,108295,0.002727299,0.069087813,0
695134,19990930,114685,0.004082715,0.066213338,0
695134,19991231,110274,0.005490599,0.071057133,0
695134,20000331,118043,0.001430039,0.072760814,0
695134,20000630,132990,0.002410186,0.06665245,0
695134,20000930,136448,0.003248177,0.066570408,0
695134,20001231,128802,0.005222151,0.073373043,0
695134,20010331,133546,0.001203122,0.071951466,0
695134,20010630,136047,0.002714844,0.073018658,0
695134,20010930,138018,0.004210403,0.07379728,0
695134,20011231,143233,0.006117817,0.073285485,0
695134,20020331,133730,0.002771074,0.071863361,0
695134,20020630,136320,0.004899494,0.075161447,0
695134,20020930,134184,0.007005815,0.078492057,0
695134,20021231,134530,0.012196945,0.081805462,0
695134,20030331,136631,0.002532642,0.081151962,0
695134,20030630,140893,0.005041958,0.081339892,0
695134,20030930,146911,0.007073984,0.080452173,0
695134,20031231,153165,0.009011822,0.0800295,0
695134,20040331,159554,0.000429549,0.075977131,0
695134,20040630,165606,0.004023469,0.075318804,0
695134,20040930,173863,0.007759555,0.07577411,0
695134,20041231,176507,0.01151887,0.078547567,0
706236,19950331,32373,0.002714588,0.099924526,0
706236,19950630,33768,0.00641497,0.102198418,0
706236,19950930,34587,0.010152048,0.105365793,0
706236,19951231,35552,0.013520076,0.109720516,0
706236,19960331,35504,0.003001968,0.110523823,0
706236,19960630,36494,0.006470624,0.1112655,0
706236,19960930,36488,0.010029043,0.116188168,0
706236,19961231,36398,0.014166839,0.121901209,0
706236,19970331,36507,0.001560623,0.119721197,0
706236,19970630,36521,0.00622509,0.125698324,0
706236,19970930,36324,0.007848097,0.129616032,0
706236,19971231,35714,0.011493554,0.129944698,0
706236,19980331,34303,0.00304357,0.129749755,0
706236,19980630,34207,0.006274174,0.129955173,0
706236,19980930,34402,0.009504632,0.134166874,0
706236,19981231,34586,0.006001621,0.126405476,0
706236,19990331,34171,0.003788569,0.127939354,0
706236,19990630,34418,0.006450444,0.123810897,0
706236,19990930,35410,0.010064077,0.124463519,0
706236,19991231,35234,0.013581891,0.12726315,0
706236,20000331,35617,0.004399716,0.128913691,0
706236,20000630,35890,0.008042714,0.134683112,0
706236,20000930,36445,0.012983131,0.142973831,0
706236,20001231,37914,0.014582568,0.147284937,0
706236,20010331,37722,0.003002315,0.141850715,0
706236,20010630,39654,0.006183689,0.14246728,0
706236,20010930,40176,0.00882898,0.138412321,0
706236,20011231,42386,0.011361326,0.129191976,0
706236,20020331,42175,0.002723237,0.121104833,0
706236,20020630,42943,0.005309265,0.120908537,0
706236,20020930,44700,0.00864242,0.125833239,0
706236,20021231,46802,0.011239669,0.123171203,0
706236,20030331,46543,0.003232805,0.117552352,0
706236,20030630,47742,0.006328818,0.121133861,0
706236,20030930,49186,0.009399769,0.117610525,0
706236,20031231,50217,0.01183256,0.11649805,0
706236,20040331,50532,0.003633582,0.118399266,0
706236,20040630,51764,0.006476665,0.111644788,0
706236,20040930,52648,0.009671142,0.11865934,0
706236,20041231,54371,0.012696853,0.119073913,0
722816,19950331,147860,0.002708281,0.072926552,0
722816,19950630,149757,0.005260908,0.071007558,0
722816,19950930,152636,0.007799125,0.073552099,0
722816,19951231,156048,0.010249611,0.074634408,0
722816,19960331,155845,0.002762236,0.072565747,0
722816,19960630,161028,0.005504705,0.075104723,0
722816,19960930,165458,0.008335052,0.077391206,0
722816,19961231,166136,0.010625262,0.079288269,0
722816,19970331,169049,0.002646928,0.079422604,0
722816,19970630,174502,0.005038761,0.078650935,0
722816,19970930,177947,0.007556917,0.080550788,0
722816,19971231,184827,0.009716514,0.081768221,0
722816,19980331,186440,0.002454522,0.078068061,0
722816,19980630,191115,0.004775116,0.07778288,0
722816,19980930,197093,0.007027817,0.078237144,0
722816,19981231,201677,0.009154056,0.076956119,0
722816,19990331,209668,0.002473318,0.078123453,0
722816,19990630,216555,0.005038029,0.077455792,0
722816,19990930,225972,0.007710456,0.076754344,0
722816,19991231,233539,0.009933661,0.075784845,0
722816,20000331,239627,0.002541111,0.077881144,0
722816,20000630,246015,0.004896498,0.077187969,0
722816,20000930,246783,0.007345691,0.076796968,0
722816,20001231,248998,0.009848806,0.080238117,0
722816,20010331,249215,0.002523382,0.077427707,0
722816,20010630,259787,0.004808742,0.079036225,0
722816,20010930,262865,0.007202684,0.080478493,0
722816,20011231,268191,0.009764582,0.078405698,0
722816,20020331,267303,0.002769342,0.080721167,0
722816,20020630,265355,0.005411862,0.081684495,0
722816,20020930,261831,0.008077821,0.081680007,0
722816,20021231,272196,0.010687597,0.081992047,0
722816,20030331,282075,0.002741781,0.082103572,0
722816,20030630,289532,0.005565686,0.082654358,0
722816,20030930,289475,0.008057986,0.082762095,0
722816,20031231,290473,0.010772866,0.084794851,0
722816,20040331,292958,0.002680393,0.087546616,0
722816,20040630,300824,0.00542566,0.086924998,0
722816,20040930,303203,0.00821508,0.089408293,0
722816,20041231,305590,0.011118318,0.091117858,0
723309,19950331,57034,0.002325285,0.107218561,0
723309,19950630,58442,0.002940324,0.108120063,0
723309,19950930,60138,0.004711813,0.105012317,0
723309,19951231,62873,0.006741226,0.105329271,0
723309,19960331,65252,0.002391122,0.107865482,0
723309,19960630,66273,0.005106051,0.105913124,0
723309,19960930,68812,0.007486835,0.097105164,1
723309,19961231,70754,0.009893201,0.098867559,0
723309,19970331,72814,0.002982052,0.101721843,0
723309,19970630,73915,0.006074457,0.1040204,0
723309,19970930,75635,0.00870322,0.10254631,0
723309,19971231,76463,0.011561915,0.10418722,0
723309,19980331,77234,0.002838759,0.101392629,0
723309,19980630,79031,0.005617056,0.10188585,0
723309,19980930,79368,0.008467502,0.103026093,0
723309,19981231,85366,0.011378035,0.10207355,0
723309,19990331,88217,0.003108037,0.10235064,0
723309,19990630,91556,0.006589269,0.09697727,0
723309,19990930,92185,0.009490006,0.098964421,0
723309,19991231,94325,0.012889057,0.102796611,0
723309,20000331,98333,0.002943622,0.087873483,0
723309,20000630,98522,0.005693138,0.090283161,0
723309,20000930,97717,0.00905002,0.093528957,0
723309,20001231,102633,0.012077164,0.095036644,0
723309,20010331,101087,0.003011778,0.094984815,0
723309,20010630,104918,0.006120762,0.098023819,0
723309,20010930,111599,0.009711935,0.102894224,0
723309,20011231,112108,0.002597047,0.086747823,0
723309,20020331,111642,-0.002880553,0.081126841,0
728854,19950331,2563850,0.003681459,0.05447111,0
728854,19950630,2691242,0.005949453,0.055029265,0
728854,19950930,2924359,0.00808479,0.054139767,0
728854,19951231,2943883,0.010169103,0.056550935,0
728854,19960331,3121706,0.002745547,0.049648714,0
728854,19960630,3179029,0.005540276,0.048500858,0
728854,19960930,3217643,0.008785079,0.048121798,0
728854,19961231,3866877,0.011499613,0.050588474,0
728854,19970331,3831898,0.002169389,0.049086268,0
728854,19970630,3751573,0.00511268,0.055385318,0
728854,19970930,3749242,0.007612983,0.055374323,0
728854,19971231,3741207,0.010168724,0.0529164,0
728854,19980331,3686958,0.003314502,0.053528372,0
728854,19980630,3970804,0.006915246,0.056838558,0
728854,19980930,3856055,0.01148002,0.055573458,0
728854,19981231,4178736,0.010534355,0.055013117,0
728854,19990331,4376108,0.004556412,0.051907845,0
728854,19990630,4580051,0.008737349,0.045112073,0
728854,19990930,4903336,0.013014114,0.051433497,0
728854,19991231,5263630,0.020550066,0.051275533,0
728854,20000331,6111466,-0.002692065,0.053080209,0
728854,20000630,6857825,0.001075337,0.057479024,0
728854,20000930,8377754,0.004318055,0.058196296,0
728854,20001231,9066780,0.009158808,0.065092376,0
728854,20010331,9538906,0.004681771,0.067658711,0
728854,20010630,10201578,0.007346541,0.064499391,0
728854,20010930,11193258,0.013378983,0.066193729,0
728854,20011231,12185499,0.019008466,0.064039023,0
728854,20020331,12723335,0.004974648,0.067272861,0
728854,20020630,12214202,0.009711887,0.067780244,0
728854,20020930,11510890,0.014564715,0.071228014,0
728854,20021231,10905190,0.019848172,0.071641478,0
728854,20030331,10700910,0.003981483,0.071892994,0
728854,20030630,9841003,0.008183391,0.073600485,0
728854,20030930,9073627,0.011346493,0.070453584,0
735049,19950331,24380,0.002619172,0.118468939,0
735049,19950630,23923,0.004799919,0.120175549,0
735049,19950930,23848,0.006718327,0.126278541,0
735049,19951231,23259,0.009150582,0.115825741,0
735049,19960331,22772,0.003205818,0.12693299,0
735049,19960630,22992,0.005508961,0.127465708,0
735049,19960930,23421,0.00863646,0.133761006,0
735049,19961231,22778,0.011133093,0.130534003,0
735049,19970331,22549,0.002760845,0.137559036,0
735049,19970630,22359,0.005500172,0.137086992,0
735049,19970930,22611,0.008217431,0.143282397,0
735049,19971231,22280,0.010253238,0.134006719,0
735049,19980331,22336,0.002686336,0.139846024,0
735049,19980630,21533,0.004406099,0.136912052,0
735049,19980930,21338,0.006754399,0.138475982,0
735049,19981231,20997,0.008667671,0.131497056,0
735049,19990331,20999,0.001980262,0.138986265,0
735049,19990630,21787,0.00403427,0.135530276,0
735049,19990930,22871,0.005998141,0.134648747,0
735049,19991231,23263,0.008177916,0.132162625,0
735049,20000331,24437,0.001830496,0.136837948,0
735049,20000630,24915,0.004410143,0.140296457,0
735049,20000930,25401,0.00629545,0.142703106,0
735049,20001231,25522,0.00814953,0.139718422,0
735049,20010331,25538,0.001699575,0.145317068,0
735049,20010630,25555,0.003836536,0.146035939,0
735049,20010930,25541,0.005471602,0.146720744,0
735049,20011231,24744,0.007610365,0.140495868,0
735049,20020331,24554,0.001792859,0.139944883,0
735049,20020630,24792,0.004392753,0.139239354,0
735049,20020930,24699,0.005251002,0.141640881,0
735049,20021231,22649,0.00650519,0.133621484,0
735049,20030331,22388,0.00092528,0.135795378,0
735049,20030630,22915,0.002442914,0.137938671,0
735049,20030930,22923,0.004466575,0.144314171,0
735049,20031231,22277,0.006427228,0.13952812,0
735049,20040331,22577,0.001339294,0.146199968,0
735049,20040630,23207,0.003426025,0.145667047,0
735049,20040930,22973,0.005474749,0.152981929,0
735049,20041231,22812,0.007063333,0.151459522,0
738367,19950331,22404,0.002185697,0.113451786,0
738367,19950630,22528,0.004106414,0.117504861,0
738367,19950930,23599,0.006415001,0.121353973,0
738367,19951231,25478,0.008736066,0.121471991,0
738367,19960331,24981,0.001193379,0.122274914,0
738367,19960630,27428,0.002610081,0.117130235,0
738367,19960930,31012,0.00724941,0.124430288,0
738367,19961231,29184,0.000300546,0.104409078,0
738367,19970331,30168,0.001870345,0.103936603,0
738367,19970630,30605,0.003648143,0.102928729,0
738367,19970930,34647,0.00405976,0.097221237,0
738367,19971231,37212,0.005169718,0.102552577,0
738367,19980331,35018,0.001679714,0.092587218,0
738367,19980630,38322,0.002389183,0.092270443,0
738367,19980930,39177,0.00338825,0.092906395,0
738367,19981231,41970,0,0.133374584,0
738367,19990331,47131,0.001166131,0.147702558,0
738367,19990630,49050,0.002316882,0.158580968,0
738367,19990930,52295,0.003439812,0.170261093,0
738367,19991231,96260,0.001908719,0.16027095,0
738367,20000331,96390,0.001334737,0.140078858,0
738367,20000630,106272,0.001853867,0.127452516,0
738367,20000930,171057,0.001408173,0.136164725,0
738367,20001231,175912,0.003828869,0.140201689,0
738367,20010331,175809,0.001954121,0.137742671,1
738367,20010630,188041,0.003551474,0.138927779,0
738367,20010930,209442,0.005851049,0.128568315,0
738367,20011231,208109,0.007544079,0.125797986,0
738367,20020331,210744,0.002807323,0.12404384,0
738367,20020630,215245,0.005171279,0.12314949,0
738367,20020930,244086,0.006951836,0.134356633,0
738367,20021231,259064,0.00940969,0.14199077,0
738367,20030331,257815,0.003538234,0.138997384,0
738367,20030630,266926,0.006641835,0.138436054,0
738367,20030930,283925,0.010317954,0.138096186,0
738367,20031231,297235,0.014729743,0.14140636,0
738367,20040331,296678,0.003795504,0.147301225,0
738367,20040630,301426,0.000737866,0.142660591,0
745552,19950331,5406,0.004398827,0.110773716,0
745552,19950630,5754,0.007033067,0.097786763,0
745552,19950930,6300,0.009513742,0.098718757,0
745552,19951231,6097,0.013518357,0.096432497,0
745552,19960331,6060,0.002608066,0.090203776,0
745552,19960630,6636,0.006327663,0.088740887,0
745552,19960930,6786,0.009383797,0.089368122,0
745552,19961231,6734,0.013163746,0.112141202,0
745552,19970331,6476,0.003134398,0.103946413,0
745552,19970630,7670,0.007251986,0.110663156,0
745552,19970930,8414,0.01136773,0.109205706,0
745552,19971231,8607,0.01500079,0.115812205,0
745552,19980331,8428,0.003790781,0.121604035,0
745552,19980630,8305,0.007536772,0.123213565,0
745552,19980930,8175,0.010147751,0.125459146,0
745552,19981231,8859,0.013347793,0.127441781,0
754853,19950331,72401,0.002220769,0.100972733,0
754853,19950630,78203,0.004363605,0.106045607,0
754853,19950930,83477,0.007206324,0.104881042,0
754853,19951231,89326,0.009504721,0.096519605,0
754853,19960331,92299,0.002825892,0.098206393,0
754853,19960630,97288,0.005416494,0.09802518,0
754853,19960930,102077,0.008011795,0.102874718,0
754853,19961231,106340,0.011134809,0.09889797,0
754853,19970331,111577,0.002839962,0.099269352,0
754853,19970630,121958,0.005553666,0.106432614,0
754853,19970930,122184,0.008589174,0.101737711,0
754853,19971231,135190,0.011150058,0.094715777,0
754853,19980331,137589,0.002825962,0.095994933,0
754853,19980630,145695,0.005862481,0.098247563,0
754853,19980930,148480,0.008896594,0.105391982,0
754853,19981231,144207,0.011674788,0.089540742,0
754853,19990331,142875,0.002564977,0.096465127,0
754853,19990630,144519,0.005526071,0.102087979,0
754853,19990930,149738,0.008841267,0.112788242,0
754853,19991231,155412,0.012352675,0.108100719,0
754853,20000331,159125,0.00297436,0.110338805,0
754853,20000630,163468,0.005825897,0.113890642,0
754853,20000930,164285,0.008883596,0.114891197,0
754853,20001231,167202,0.012161368,0.111282051,0
754853,20010331,173920,0.002444238,0.106062856,0
754853,20010630,183755,0.004542537,0.099246958,0
754853,20010930,180280,0.006903457,0.102347814,0
754853,20011231,177099,0.00982799,0.094049306,0
754853,20020331,179009,0.002967745,0.097266137,0
754853,20020630,181866,0.005799332,0.096636799,0
754853,20020930,180226,0.00888325,0.102533194,0
754853,20021231,174955,0.011376369,0.091482664,0
754853,20030331,177948,0.002668727,0.094202119,0
754853,20030630,177403,0.005595014,0.100790542,0
754853,20030930,166317,0.008437802,0.100947191,0
754853,20031231,178315,0.010758292,0.096009425,0
754853,20040331,187531,0.002703752,0.099752155,0
754853,20040630,190318,0.005234633,0.096351513,0
754853,20040930,194914,0.00771854,0.102789957,0
754853,20041231,190208,0.010321057,0.092125656,0
756848,19950331,12369,-0.000928641,0.088323789,0
756848,19950630,12690,0.001355079,0.092374517,0
756848,19950930,12767,0.002685079,0.092940168,0
756848,19951231,12989,0.00497767,0.091318182,0
756848,19960331,12567,0.001537684,0.079326617,0
756848,19960630,13055,0.003609488,0.081664567,0
756848,19960930,12933,0.005006966,0.083787912,0
756848,19961231,12917,0.00628514,0.082348504,0
756848,19970331,13157,0.000524998,0.07353285,0
756848,19970630,13317,0.00139118,0.077387954,0
756848,19970930,14433,0.000279799,0.119065443,0
756848,19971231,20037,-0.002267807,0.097375723,0
756848,19980331,25950,-0.00072705,0.090437573,0
756848,19980630,33253,-0.00008619,0.097047573,0
756848,19980930,36086,0.001120425,0.094936322,0
756848,19981231,38109,0.000747517,0.091434547,0
756848,19990331,40680,0.001146964,0.093428665,0
756848,19990630,47367,0.002691283,0.090910767,0
756848,19990930,50559,0.004489298,0.086856119,0
756848,19991231,50623,0.004794254,0.085841302,0
756848,20000331,51394,0.002098149,0.087394527,0
756848,20000630,52808,0.004398547,0.089078185,0
756848,20000930,52836,0.006798415,0.089611652,0
756848,20001231,52931,0.008537438,0.086156371,0
756848,20010331,54256,0.002426606,0.087585627,0
756848,20010630,55037,0.00479914,0.084361507,0
756848,20010930,55974,0.00757626,0.086585446,0
756848,20011231,58496,0.009819194,0.082272913,0
756848,20020331,60947,0.003080464,0.078141867,0
756848,20020630,65252,0.006522976,0.08362058,0
756848,20020930,65074,0.009783288,0.08365501,0
756848,20021231,65038,0.011967014,0.082572906,0
756848,20030331,64153,0.002899176,0.082690115,0
756848,20030630,66660,0.005700739,0.084777355,0
756848,20030930,67575,0.00875497,0.083606432,0
756848,20031231,65777,0.011385076,0.085071001,0
756848,20040331,66998,0.003053468,0.086089035,0
756848,20040630,69677,0.006348395,0.087881281,0
756848,20040930,72167,0.009872102,0.08959461,0
756848,20041231,71547,0.012459441,0.090012632,0
765019,19950331,220886,0.003449755,0.0811879,0
765019,19950630,218778,0.006990931,0.081709857,0
765019,19950930,224873,0.010851909,0.0865378,0
765019,19951231,231650,0.014026491,0.085516258,0
765019,19960331,241686,0.005298232,0.093057481,0
765019,19960630,254669,0.009408067,0.094231782,0
765019,19960930,255731,0.01390316,0.098143005,0
765019,19961231,255221,0.018310237,0.099367168,0
765019,19970331,256989,0.004336246,0.101163772,0
765019,19970630,256182,0.008530416,0.097077269,0
765019,19970930,256549,0.01290157,0.09548968,0
765019,19971231,264471,0.017234873,0.094176245,0
765019,19980331,268261,0.004941935,0.100003987,0
765019,19980630,274965,0.009976015,0.102365704,0
765019,19980930,280340,0.015004725,0.104683964,0
765019,19981231,277037,0.019346072,0.098549102,0
765019,19990331,289433,0.00488076,0.093749508,0
765019,19990630,309978,0.010362884,0.093526004,0
765019,19990930,323690,0.015400554,0.093945152,0
765019,19991231,334478,0.019416676,0.087554741,0
765019,20000331,333503,0.00483741,0.096551655,0
765019,20000630,349032,0.009805519,0.090790064,0
765019,20000930,345845,0.015032645,0.095333662,0
765019,20001231,350673,0.020291591,0.08564939,0
765019,20010331,338325,0.005153999,0.092655961,0
765019,20010630,372217,0.009969527,0.089965711,0
765019,20010930,377412,0.015077689,0.090731485,0
765019,20011231,395908,0.019886939,0.092505575,0
765019,20020331,397178,0.005070381,0.088321271,0
765019,20020630,417966,0.010053961,0.090794848,0
765019,20020930,442915,0.015168127,0.090922109,0
765019,20021231,460685,0.020092831,0.086696247,0
765019,20030331,475591,0.005065501,0.088747208,0
765019,20030630,479200,0.009823393,0.091367932,0
765019,20030930,487887,0.014990753,0.096346842,0
765019,20031231,493957,0.019551745,0.095134882,0
765019,20040331,523364,0.004931863,0.093045328,0
765019,20040630,548526,0.008071977,0.091179319,0
765019,20040930,542597,0.011198207,0.094132494,0
765019,20041231,556320,0.014182801,0.09270752,0
767040,19950331,12447,0.001398936,0.087738499,0
767040,19950630,12776,0.002916989,0.082618571,0
767040,19950930,13820,0.00490071,0.085172532,0
767040,19951231,14192,0.005558625,0.081984437,0
767040,19960331,13747,0.001549979,0.082844745,0
767040,19960630,13964,0.003999938,0.073701644,0
767040,19960930,14749,0.005703191,0.08055175,0
767040,19961231,15146,0.006395629,0.080766492,0
767040,19970331,15111,0.00191894,0.081136279,0
767040,19970630,15631,0.003872542,0.08108433,0
767040,19970930,16183,0.005966033,0.083769477,0
767040,19971231,16596,0.005625471,0.078063881,0
767040,19980331,16655,0.001540305,0.082068188,0
767040,19980630,18188,0.003739985,0.082231381,0
767040,19980930,18319,0.006105361,0.088054587,0
767040,19981231,18986,0.006437188,0.081813932,0
767040,19990331,19123,0.002317146,0.083978971,0
767040,19990630,20194,0.00409088,0.072545919,0
767040,19990930,20563,0.006286737,0.083057462,0
767040,19991231,21349,0.007870771,0.074224908,0
767040,20000331,21909,0.001144299,0.073655485,0
767040,20000630,23695,0.004688794,0.074870087,0
767040,20000930,24327,0.007241928,0.077443927,0
767040,20001231,25322,0.007243431,0.077915427,0
767040,20010331,26274,0.002065969,0.077887819,0
767040,20010630,27034,0.005567941,0.070641581,0
767040,20010930,27499,0.007844576,0.072969363,0
767040,20011231,28054,0.008524597,0.072008915,0
767040,20020331,28248,0.003972114,0.074291043,0
767040,20020630,28244,0.007899652,0.07647083,0
767040,20020930,28322,0.012657421,0.085749429,0
767040,20021231,30159,0.014148243,0.080615345,0
767040,20030331,29662,0.004855684,0.081522073,0
767040,20030630,31176,0.008471111,0.074765313,0
767040,20030930,31716,0.012235475,0.082906409,0
767040,20031231,31520,0.011710048,0.073533432,0
767040,20040331,32091,0.003278102,0.08234216,0
767040,20040630,31782,0.006250941,0.066480692,0
767040,20040930,32568,0.009273864,0.068119807,0
767040,20041231,32063,0.008834817,0.059003831,0
770170,19950331,62767,0.000999924,0.07431426,0
770170,19950630,62932,0.001826525,0.072475686,0
770170,19950930,66714,0.003529912,0.073388834,0
770170,19951231,68081,0.005114208,0.074593622,0
770170,19960331,68982,0.001513564,0.074143055,0
770170,19960630,74844,0.003676949,0.075491264,0
770170,19960930,76621,0.003918858,0.070047017,0
770170,19961231,78837,0.005901114,0.069777268,0
770170,19970331,78815,0.002341492,0.071282187,0
770170,19970630,86205,0.004401169,0.078037539,0
770170,19970930,92285,0.006512255,0.080866901,0
770170,19971231,93605,0.009452939,0.082202412,0
770170,19980331,93967,0.002713159,0.08103884,0
770170,19980630,99382,0.005570281,0.081985297,0
770170,19980930,107882,0.008533974,0.083871419,0
770170,19981231,117973,0.010447951,0.078497382,0
770170,19990331,115332,0.002112347,0.084311464,0
